date,surface_pressure,temperature_2m,total_evaporation_sum,total_precipitation_sum,u_component_of_wind_10m,v_component_of_wind_10m,volumetric_soil_water_layer_1
2012-12-30,100799.51708984375,297.14576148986816,-0.0015489906072616577,4.351138045421976e-07,0.8534774780273438,-2.374190886815389,0.08325767517089844
2013-01-01,100991.37093098958,297.5991388956706,-0.0013774149119853973,1.7024541989485442e-06,1.3917999267578125,-1.1387367248535156,0.08317820231119792
2013-01-02,101107.22802734375,296.976863861084,-0.0025363489985466003,1.9252299239269632e-06,0.7206109762191772,-2.9691028594970703,0.08310699462890625
2013-01-03,101131.90511067708,295.91180419921875,-0.0025643669068813324,4.351138045421976e-07,1.0789503653844197,-3.070622126261393,0.08306058247884114
2013-01-04,101090.12630208333,294.8460693359375,-0.002200208604335785,8.583068833445395e-07,0.9106100797653198,-2.8960631688435874,0.08301862080891927
2013-01-05,100940.71419270833,294.6272557576497,-0.002202428877353668,1.2752646512126375e-06,0.537407636642456,-3.0942180156707764,0.08297220865885417
2013-01-06,101009.36702473958,294.4192771911621,-0.002107245847582817,1.5093348793016048e-08,0.7958710988362631,-3.1767533222834268,0.08294169108072917
2013-01-07,101045.701171875,294.8556219736735,-0.0016305558383464813,1.7106532368416083e-06,0.13473002115885416,-2.1992475191752114,0.08289782206217448
2013-01-08,101110.34733072917,296.07961082458496,-0.001328224316239357,3.4236927604069933e-06,0.02776654561360677,-1.1973012288411458,0.08284505208333333
2013-01-09,101131.11295572917,296.9925123850505,-0.0014322921633720398,0.0,0.1686466932296753,-2.4306538502375283,0.08276112874348958
2013-01-10,101096.15641276042,297.2532253265381,-0.0017428603023290634,8.523463748133508e-07,0.11255045731862386,-2.588772734006246,0.08267720540364583
2013-01-11,101125.27425130208,298.377773920695,-0.002218443900346756,8.70227722771233e-07,-0.9254817565282186,-2.318667729695638,0.08262062072753906
2013-01-12,101220.470703125,298.03198115030926,-0.0019422490149736404,1.2904405934932583e-06,-0.2770206133524577,-1.8592955271402996,0.08256212870279948
2013-01-13,101067.28352864583,297.51657740275067,-0.001820901408791542,8.386966214857239e-07,0.0956713358561198,-1.8536745707194011,0.08250872294108073
2013-01-14,101057.6318359375,297.1999371846517,-0.0016912203282117844,1.7195939676639682e-06,0.8306471506754557,-2.339784622192383,0.08244705200195312
2013-01-15,101117.56315104167,297.0945301055908,-0.0018284432590007782,1.716613724056515e-06,0.8022581736246744,-2.6100580294926963,0.08240254720052083
2013-01-16,101098.68570963542,297.2960898081462,-0.0015590507537126541,8.583068797918258e-07,0.8512992858886719,-2.0227020978927612,0.08236312866210938
2013-01-17,101227.51383463542,296.7919050852458,-0.0013604182749986649,1.9163335121419323e-05,1.6224733988444011,-1.2420334021250408,0.08235804239908855
2013-01-18,101418.49576822917,295.1347548166911,-0.00328717939555645,7.212162017822266e-06,0.2596759796142578,-4.54944642384847,0.08244005839029948
2013-01-19,101350.88525390625,295.4753653208415,-0.002699526958167553,3.4329686968703754e-06,0.6026269594828287,-4.325555960337321,0.08236185709635417
2013-01-20,101226.98225911458,296.3722750345866,-0.0017438149079680443,8.642672355563263e-07,0.29401715596516925,-2.976121266682943,0.08229955037434895
2013-01-21,101273.92106119792,296.02401796976727,-0.0015962133184075356,0.0,0.4391492207845052,-2.6987143754959106,0.08221689860026042
2013-01-22,101215.66975911458,296.3494733174642,-0.0013026325032114983,8.52346317969932e-07,0.4620323181152344,-1.4042917887369792,0.08213043212890625
2013-01-23,101241.16569010417,295.6707986195882,-0.0012842612341046333,0.0,0.8435923258463541,-1.2353135744730632,0.08207511901855469
2013-01-24,101211.90380859375,295.373249689738,-0.0015187449753284454,8.52346317969932e-07,0.7505111694335938,-1.813843846321106,0.08202743530273438
2013-01-25,101262.20654296875,295.6398696899414,-0.001561751589179039,1.7287227933593385e-06,0.8144779205322266,-1.9844998518625896,0.08196830749511719
2013-01-26,101267.02783203125,295.89096387227374,-0.0016005560755729675,8.52346317969932e-07,0.6016432444254557,-2.0617828369140625,0.08188629150390625
2013-01-27,101248.01204427083,296.31300163269043,-0.0014559049159288406,5.684341886080802e-14,0.5870105028152466,-2.3659827709198,0.08172988891601562
2013-01-28,101192.96044921875,296.06874020894367,-0.0017371848225593567,0.0,0.8470350901285807,-2.044653296470642,0.08150482177734375
2013-01-29,101159.22054036458,295.8013121287028,-0.0017013102769851685,0.0,0.8987300395965576,-1.331246813138326,0.08138974507649739
2013-01-30,101158.87581380208,296.0579554239909,-0.001528652384877205,0.0,1.0678024291992188,-1.2000695864359539,0.08133951822916667
2013-01-31,101170.16080729167,296.76561164855957,-0.0018220562487840652,0.0,1.1879013379414876,-2.1458435455958047,0.08129183451334636
2013-02-01,101142.09309895833,297.7670783996582,-0.001708395779132843,1.7225742112714215e-06,1.1349608103434246,-2.197319229443868,0.08125940958658855
2013-02-02,101111.77669270833,298.0692958831787,-0.001825304701924324,1.7082367662624165e-06,1.4524176915486653,-2.6080838441848755,0.08123143513997395
2013-02-03,101055.19986979167,297.9654547373454,-0.0015178443863987923,1.7259507103517535e-06,1.3633724053700764,-1.7251685857772827,0.08119519551595052
2013-02-04,101172.93929036458,297.21728642781574,-0.0014126133173704147,7.252679057501155e-05,1.5989009936650593,-1.265078862508138,0.08122762044270833
2013-02-05,101331.8994140625,296.9135144551595,-0.002460876479744911,0.0003897309297826723,0.8632371028264364,-2.9451796213785806,0.08442433675130208
2013-02-06,101416.48193359375,296.05277824401855,-0.0029662540182471275,1.2874602930423862e-06,1.0936381022135417,-4.391998291015625,0.08436965942382812
2013-02-07,101128.50244140625,295.8067232767741,-0.0026684291660785675,0.0,1.360683004061381,-3.9147044817606607,0.08396975199381511
2013-02-08,100978.69319661458,296.7514826456706,-0.0012826472520828247,8.642672923997452e-07,0.8499696652094523,-1.7705318133036296,0.08364423116048177
2013-02-09,100865.27815755208,298.4558684031169,-0.0013144630938768387,1.716613724056515e-06,0.35999170939127606,-1.1169191996256511,0.08331553141276042
2013-02-10,100904.08642578125,298.05005836486816,-0.0011976845562458038,8.52346317969932e-07,0.7938594818115234,-0.11465009053548177,0.08303769429524739
2013-02-11,100893.96321614583,299.39043553670246,-0.0016621509566903114,1.7161765981654753e-06,0.6198933919270834,-1.675397555033366,0.08286285400390625
2013-02-12,100869.41617838542,300.8063220977783,-0.002305261790752411,1.2762859569193097e-06,-0.10100785891215007,-2.570765256881714,0.08271280924479167
2013-02-13,100790.20703125,300.9075056711833,-0.001966775394976139,1.7046927496267017e-06,0.42914776007334393,-1.6062854528427124,0.08257039388020833
2013-02-14,100742.24267578125,299.6229496002197,-0.0017414912581443787,1.2814997489840607e-06,1.264007568359375,-1.6313474575678508,0.0824750264485677
2013-02-15,100750.40950520833,298.2880382537842,-0.0015794066712260246,1.7195939676639682e-06,1.3392715454101562,0.8311189810434977,0.0824267069498698
2013-02-16,100817.75992838542,296.38512420654297,-0.0027349842712283134,0.00018975380095298533,2.12506103515625,-2.4114879767100015,0.08367347717285156
2013-02-17,100926.15299479167,295.77984619140625,-0.0027999039739370346,0.0,0.1449127197265625,-2.345391551653544,0.08361498514811198
2013-02-18,100908.0361328125,297.3799419403076,-0.002203958109021187,1.7175041193695506e-06,0.12734158833821616,-2.406066616376241,0.0834503173828125
2013-02-19,100955.95084635417,297.64306322733563,-0.0018362030386924744,8.642672355563263e-07,0.1764532725016276,-1.2905089060465496,0.08329709370930989
2013-02-20,100969.63720703125,298.4813168843587,-0.001954317092895508,4.351138045421976e-07,0.5905310312906901,-2.3769702911376953,0.08316675821940105
2013-02-21,101051.17952473958,298.215279897054,-0.0015418138355016708,1.285657333482959e-06,0.8079611460367838,-0.7947686513264974,0.08304532368977864
2013-02-22,101148.29280598958,297.8934555053711,-0.0015562176704406738,2.1714577087550424e-06,1.5747159322102864,-1.4528299967447917,0.08298746744791667
2013-02-23,101248.53092447917,297.5454845428467,-0.0020346511155366898,1.6599892660451587e-06,1.0057303110758464,-2.660646359125773,0.08279037475585938
2013-02-24,101148.88232421875,298.46226437886554,-0.0027342233806848526,1.7285346416429093e-06,0.7735894521077474,-3.512214461962382,0.0827191670735677
2013-02-25,101128.4765625,298.36627260843915,-0.0017316853627562523,0.0,0.9055131276448568,-1.194008191426595,0.08265177408854167
2013-02-26,101236.05387369792,297.41522153218585,-0.002017616294324398,0.0,1.7464358011881511,-2.021084944407145,0.08251571655273438
2013-02-27,101250.986328125,297.56501897176105,-0.0023737046867609024,0.0,1.216238021850586,-3.3887831370035806,0.08235486348470052
2013-02-28,101056.10319010417,299.88902282714844,-0.003114219754934311,1.2814998058274796e-06,0.5582453409830729,-4.492480317751567,0.08230845133463542
2013-03-01,100996.3720703125,301.59445508321124,-0.0026463083922863007,1.7068775832740357e-06,-0.20072766145070395,-3.497718413670858,0.08225695292154948
2013-03-02,101078.70084635417,301.2457281748454,-0.0024536680430173874,4.351138045421976e-07,-0.0521240234375,-2.9475650787353516,0.08219019571940105
2013-03-03,101031.69986979167,300.9719543457031,-0.0024497341364622116,0.0,0.06769688924153645,-2.551019032796224,0.08211898803710938
2013-03-04,100971.5625,300.8815104166667,-0.0024240780621767044,2.58172877920515e-06,-0.22064526875813803,-1.8298561970392864,0.08204714457194011
2013-03-05,100921.75390625,300.78950055440265,-0.0021995287388563156,8.583068797918258e-07,-0.26281992594401044,-1.2405511538187664,0.08199437459309895
2013-03-06,100976.97428385417,301.56447474161786,-0.00225997157394886,0.0,-0.38065846761067706,-0.8803189595540365,0.08191998799641927
2013-03-07,100964.57568359375,302.4027322133382,-0.0021299943327903748,0.0,-0.07246462504069011,-1.0315291086832683,0.08184496561686198
2013-03-08,101031.36653645833,301.18943277994794,-0.0017391853034496307,8.523463748133508e-07,1.1183179219563801,0.2535406748453776,0.08178202311197917
2013-03-09,100926.71321614583,301.2075875600179,-0.0023889653384685516,0.0,1.451712926228841,-1.4247811635335286,0.08171463012695312
2013-03-10,100807.84098307292,300.1764437357585,-0.00234275683760643,1.7165407939501165e-06,1.780069351196289,-1.8552022377649944,0.0816637674967448
2013-03-11,100917.34895833333,299.45856285095215,-0.0016093682497739792,1.2815720538128517e-06,1.4597867329915364,-0.4526251157124837,0.08157920837402344
2013-03-12,101028.78287760417,298.589594523112,-0.001913042739033699,1.531236307528161e-06,1.917727788289388,-0.6239198048909506,0.08150800069173177
2013-03-13,101040.09244791667,297.54626019795734,-0.0019383300095796585,1.9818543250949006e-06,1.5129788716634114,-1.112945318222046,0.08140818277994792
2013-03-14,101021.04671223958,298.5243555704753,-0.001987074501812458,4.85539322880868e-06,1.3764883677164714,-2.459465225537618,0.08130264282226562
