date,surface_pressure,temperature_2m,total_evaporation_sum,total_precipitation_sum,u_component_of_wind_10m,v_component_of_wind_10m,volumetric_soil_water_layer_1
04-04-2012,91148.55648,299.9128558,-0.001189761,0,-0.680871328,0.827765147,0.254680634
05-04-2012,90967.94385,300.4284166,-0.001010566,0,-0.035986582,-0.389309049,0.253365835
06-04-2012,90898.38281,300.8181998,-0.000966392,8.52E-07,-0.610867262,0.643871864,0.252465566
07-04-2012,90852.82194,300.9708271,-0.000945414,2.15E-06,-1.417333444,1.051693161,0.251855214
08-04-2012,90845.771,300.9612815,-0.000955217,3.62E-06,-1.443662643,1.366037448,0.25144577
09-04-2012,90944.43701,300.9052302,-0.000864848,3.09E-05,-1.089064916,1.082554658,0.251314799
10-04-2012,90917.38851,301.3956566,-0.000973059,2.52E-05,-0.625031153,1.266336799,0.251182556
11-04-2012,90854.05404,301.1629709,-0.001077361,0.00030681,-1.273831685,1.028143764,0.252352397
12-04-2012,90823.12565,300.9679559,-0.000954493,7.80E-06,0.255908966,0.045574347,0.252995173
13-04-2012,90816.65267,301.3146807,-0.000992342,3.31E-06,-1.9571654,0.742246747,0.252232234
14-04-2012,90904.11995,300.744798,-0.001003065,1.30E-06,-2.497995377,1.434734623,0.25166893
15-04-2012,90917.41927,300.7564971,-0.001026944,8.55E-07,-1.559161504,1.389601866,0.251283646
16-04-2012,90834.9585,302.0779578,-0.001001903,1.72E-06,-0.450605392,0.711304585,0.251009623
17-04-2012,90718.71777,301.0809949,-0.001156952,0.000715137,1.028701146,-0.201439341,0.25402832
18-04-2012,90718.08268,300.6596826,-0.001205135,0.000660653,0.710667292,-0.490790844,0.259232203
19-04-2012,90756.77946,301.7217706,-0.001134025,4.58E-06,-0.850954056,0.137233456,0.260348638
20-04-2012,90865.87288,301.5920779,-0.000996841,1.62E-06,-0.652712504,-0.006483515,0.257499059
21-04-2012,90777.05859,302.2001298,-0.000976976,4.68E-05,-1.300006866,-0.916566213,0.255637487
22-04-2012,90601.81836,302.4041004,-0.001019451,1.87E-06,-0.692840576,0.432167689,0.254110972
23-04-2012,90607.55664,301.6035461,-0.000941956,0.000252643,0.130375544,-0.897692362,0.253761292
24-04-2012,90667.78792,302.0698961,-0.001053017,4.37E-06,-0.772338231,-0.148657481,0.253739675
25-04-2012,90754.92301,299.2482471,-0.001089113,0.005224878,-0.690247218,-0.007938385,0.276437759
26-04-2012,90810.4484,297.3229319,-0.001819784,0.010413364,-1.573946635,0.745729129,0.380282084
27-04-2012,90724.42106,297.4592203,-0.002687018,0.004331763,-0.356958389,0.82201918,0.423629761
28-04-2012,90696.11995,297.2309958,-0.002499182,0.010049287,1.643636703,0.001552383,0.446061452
29-04-2012,90668.11149,297.8484491,-0.0032837,0.002288982,1.512029648,0.455861648,0.429246902
30-04-2012,90654.57666,297.8493716,-0.002932135,0.0007606,2.031451543,0.624834061,0.405371348
01-05-2012,90752.65999,298.7916629,-0.003135005,0.000167182,2.299084981,0.618552287,0.378684362
02-05-2012,90795.81543,298.5147896,-0.002962541,0.000683564,2.124828339,0.131956061,0.35783577
03-05-2012,90735.96354,299.1184978,-0.002741166,3.62E-06,2.621441921,-0.07534798,0.340137482
04-05-2012,90672.34245,299.1261387,-0.002502501,0,2.842437744,-0.188041329,0.322163264
05-05-2012,90771.00033,298.9083182,-0.002422265,4.41E-07,3.287289937,-0.355545481,0.30689621
06-05-2012,90845.51188,298.7830372,-0.002259655,1.29E-06,2.624835968,-1.102009416,0.294466654
07-05-2012,90747.91113,299.6173712,-0.00210993,8.52E-07,1.731364568,-1.035258214,0.284885406
08-05-2012,90802.39046,299.5754153,-0.001893377,0.000721145,1.416265488,-0.431038737,0.281284968
09-05-2012,90916.47168,298.9502201,-0.001797098,0.002618682,1.309077581,-0.215035399,0.294366837
10-05-2012,90977.03532,297.8732751,-0.002470223,0.010585514,1.5117836,-0.639391422,0.361780802
11-05-2012,90798.95573,296.9714762,-0.002860138,0.022358713,1.438606898,-0.078868945,0.435567856
12-05-2012,90724.44889,297.0464376,-0.003170961,0.011423046,2.238543193,-0.236069759,0.424044927
13-05-2012,90732.16715,297.6058521,-0.003529208,0.003419387,1.245250066,-0.639399091,0.416439692
14-05-2012,90785.6167,297.9118487,-0.003788907,0.001612949,1.643684387,-0.082407435,0.422652562
15-05-2012,90860.07601,297.4239597,-0.003173938,0.012033296,1.658592224,0.198488712,0.443884532
16-05-2012,90732.84375,298.3408521,-0.003805134,0.0002684,2.61773173,-0.135040323,0.436661402
17-05-2012,90696.54004,298.8651441,-0.003920605,0.000154516,2.627257029,-0.476808985,0.412605286
18-05-2012,90688.49674,299.3608831,-0.004268104,1.70E-06,1.832767367,-0.969535192,0.389002482
19-05-2012,90760.42497,299.5102806,-0.004228953,0.000135928,2.734199484,-0.052193085,0.367815018
20-05-2012,90670.86068,299.9122906,-0.003948299,0.000115401,2.48447156,-0.460895538,0.349524816
21-05-2012,90680.83936,298.8046284,-0.002742009,0.000614548,2.942399979,-0.302358031,0.339799245
22-05-2012,90721.51286,299.8597991,-0.003592458,0.000187355,2.961900711,-0.410262386,0.328664144
23-05-2012,90725.7238,299.075311,-0.003019888,0.000119797,3.434962591,-0.129374186,0.316649755
24-05-2012,90651.16732,298.8243783,-0.002936725,0.000961298,3.593598167,-0.116436601,0.310581207
25-05-2012,90620.94368,298.9171518,-0.002207285,4.09E-06,3.811075846,-0.185214043,0.306627274
26-05-2012,90698.89844,298.1691157,-0.001899835,0.000468954,3.830429077,0.042907357,0.301727931
27-05-2012,90644.59684,298.4467818,-0.002550264,0.003527251,3.66972669,-0.507145683,0.31590271
28-05-2012,90647.10352,298.9356435,-0.002973904,0.002912658,3.397722244,-0.245568871,0.343485514
29-05-2012,90709.67041,298.9403089,-0.002985172,0.001150969,3.219177882,-0.376673381,0.349994659
30-05-2012,90625.00309,298.3493462,-0.002644792,0.00692265,3.693957647,-0.036088308,0.384934743
31-05-2012,90539.75977,299.0596574,-0.003601247,0.000299284,3.785100937,0.202789783,0.392428716
01-06-2012,90595.18913,298.9451605,-0.003294907,3.84E-05,4.017351151,0.032715599,0.361991247
02-06-2012,90594.35661,299.4671656,-0.0027378,-9.57E-09,3.802080194,-0.118946552,0.338623683
03-06-2012,90583.80729,298.4655838,-0.002219979,0.001103225,3.971523285,0.388341308,0.330223083
04-06-2012,90599.8877,298.8318081,-0.002500292,9.95E-05,3.732562383,1.082070033,0.318670273
05-06-2012,90581.08512,298.1709245,-0.001892173,0.000659424,4.608570099,1.299313227,0.309604645
06-06-2012,90520.82357,297.3222631,-0.001682742,0.002415746,4.730841319,1.545255661,0.308743795
07-06-2012,90584.64323,296.9460468,-0.001854529,0.001458713,4.343728383,0.50609378,0.331692378
08-06-2012,90734.74365,297.0270068,-0.001470067,0.002793068,4.567477544,-0.088765264,0.344968796
09-06-2012,90751.50033,297.6865463,-0.002064097,0.000367567,4.980503718,-0.83412989,0.345632553
10-06-2012,90675.78906,297.7368024,-0.001936726,5.49E-05,4.854049047,-0.718479673,0.33022054
11-06-2012,90578.25146,297.858441,-0.002070144,3.25E-06,4.480234782,0.326525966,0.314742406
12-06-2012,90528.84033,296.9636618,-0.001509463,0.000457543,4.220890045,1.333380183,0.305574417
13-06-2012,90615.9279,296.9159298,-0.001573005,0.006428555,3.455930074,0.636350274,0.337105433
14-06-2012,90669.47021,297.5099691,-0.002389709,0.000592297,3.201993306,0.834871213,0.364697138
15-06-2012,90679.11719,297.1922887,-0.002091243,0.004697153,3.872065862,0.270061056,0.374844869
16-06-2012,90630.77799,296.8043582,-0.002422499,0.005341962,4.22840627,0.41353484,0.409638723
17-06-2012,90649.70052,295.7037188,-0.002311977,0.004888266,5.084842046,1.362472296,0.432683309
18-06-2012,90772.61637,293.4023368,-0.002465363,0.018856561,5.077744802,1.293216348,0.483545939
19-06-2012,90704.15723,295.6706219,-0.00249335,0.000694465,5.640664419,0.388507366,0.451503118
20-06-2012,90666.15446,296.5682646,-0.00320475,0.000927988,5.486856461,0.214318514,0.420651754
21-06-2012,90702.54134,296.2719301,-0.002192507,0.000621545,4.83536001,0.126463175,0.40456454
22-06-2012,90733.65495,296.1911945,-0.002591342,0.00342128,4.024096171,0.095361392,0.40946579
23-06-2012,90654.34538,297.1663748,-0.002927795,0.000291094,3.87806956,0.180140456,0.403889974
24-06-2012,90675.21029,296.8866145,-0.002786611,0.000468892,4.075893402,0.491806428,0.385166168
25-06-2012,90819.52197,297.0141824,-0.002550039,0.000424612,3.617083232,0.380401174,0.370994568
26-06-2012,90871.04964,296.2199281,-0.002488252,0.005976618,3.785961151,-0.001641512,0.390355428
27-06-2012,90844.00521,296.034764,-0.002220187,0.000694484,4.097895304,-0.139327486,0.413371404
28-06-2012,90779.78483,294.9292876,-0.001739014,0.003680825,4.348358154,0.683061282,0.411445618
29-06-2012,90670.73438,295.2630246,-0.002423871,0.002512535,4.526549021,0.660002232,0.42693456
30-06-2012,90552.59587,296.4774748,-0.002915147,0.001241177,5.063725154,0.582208713,0.409527461
01-07-2012,90459.54329,293.7388827,-0.002105827,0.013978857,3.987143199,1.434776743,0.465275447
02-07-2012,90390.48421,293.415638,-0.002191443,0.00992238,4.704991023,1.57306695,0.48786672
03-07-2012,90357.41895,295.1401901,-0.0027047,0.002248593,5.415249507,0.971849521,0.466704051
04-07-2012,90391.61182,296.2496688,-0.003070872,0.000425214,5.255371094,0.559754769,0.44018809
05-07-2012,90534.36214,296.7020391,-0.0032509,0.000173286,4.674377441,0.118349592,0.418648402
06-07-2012,90542.89714,296.8056946,-0.003099499,0.000158334,4.411479314,-0.032637199,0.400872548
07-07-2012,90462.01839,296.3329582,-0.002905721,0.001122435,4.012355804,0.01154081,0.391243617
08-07-2012,90470.50814,296.3073947,-0.00195634,0.000183454,4.027504603,0.216285825,0.385818481
09-07-2012,90511.08691,296.1662,-0.002396954,0.004157344,3.534140269,0.190036098,0.401405334
10-07-2012,90602.88997,296.0335878,-0.002808142,0.002825651,3.786891937,0.755265872,0.422019958
11-07-2012,90691.39128,296.3719292,-0.002919096,0.001150221,4.448876699,0.54443423,0.414650599
12-07-2012,90698.8807,296.6683801,-0.002625157,0.000608145,3.995567322,-0.354506811,0.401800156
13-07-2012,90666.85547,296.7513212,-0.002653814,0.000452483,4.066529592,-0.955046415,0.387393951
14-07-2012,90615.84554,296.3107548,-0.002465081,0.003380889,3.55551974,-0.727865338,0.392536163
15-07-2012,90679.86751,295.6422621,-0.002197461,0.007258862,2.967752457,-0.110377868,0.430014292
16-07-2012,90788.72786,295.6908887,-0.002802679,0.011191496,2.544598262,-0.518459479,0.462864558
17-07-2012,90832.03695,295.501578,-0.002917114,0.00684289,3.123100917,0.102507273,0.470619837
18-07-2012,90841.36768,295.0690009,-0.002523371,0.008784494,4.129592896,0.232185642,0.46241951
19-07-2012,90745.40137,295.7332312,-0.002840474,0.001829897,4.963150024,0.384180268,0.450803121
20-07-2012,90660.3833,295.1749096,-0.002805625,0.004808566,5.300430934,0.283283234,0.464505514
21-07-2012,90674.6027,294.891229,-0.002267382,0.009093389,5.011559804,0.196132859,0.465103149
22-07-2012,90623.77865,295.8333791,-0.002339398,0.001241878,4.872366587,-0.152133067,0.45846494
23-07-2012,90565.6084,296.3442485,-0.002923565,0.001157102,4.758114497,0.54587996,0.450602849
24-07-2012,90567.79541,296.7356269,-0.003093977,0.00062345,4.657719294,-0.058338761,0.438037237
25-07-2012,90677.40658,296.0129687,-0.002990714,0.002429348,4.607949575,-0.319143216,0.435608546
26-07-2012,90642.25993,295.8682334,-0.002650524,0.001758227,4.9622612,-0.18514355,0.437005361
27-07-2012,90586.23551,295.2330329,-0.00253102,0.003328988,4.163562775,0.307469726,0.444660823
28-07-2012,90659.59766,295.6803074,-0.002131702,0.000348749,4.78335762,0.430847168,0.437671661
29-07-2012,90787.90706,295.9304008,-0.002876962,0.000373277,4.426059087,0.233374198,0.421281815
30-07-2012,90824.89876,295.8942013,-0.002917595,0.000224993,4.955891927,0.437244813,0.40574646
31-07-2012,90837.8597,295.6991908,-0.002926411,6.26E-05,5.352353414,0.526518782,0.390209834
01-08-2012,90876.09212,295.6312637,-0.002483645,1.10E-05,4.926694234,0.425865253,0.376407623
02-08-2012,90845.78971,296.1582851,-0.002713809,0.000650162,5.332368851,-0.210284392,0.367301305
03-08-2012,90748.86914,295.1707776,-0.001826921,0.000681388,5.115882874,-0.021958033,0.362313588
04-08-2012,90690.6346,295.7973868,-0.002449336,0.001894811,5.408838272,0.115074118,0.363311768
05-08-2012,90712.86068,296.0812467,-0.002488725,0.000747347,5.355612437,0.204160134,0.365439733
06-08-2012,90731.72233,294.8129743,-0.001857217,0.006358296,4.34707133,0.05609711,0.378887812
07-08-2012,90792.70719,294.1778113,-0.002260228,0.009630943,3.50429217,0.261982918,0.470752716
08-08-2012,90826.24691,295.1231441,-0.002476837,0.003534088,4.127105713,0.000967026,0.457171758
09-08-2012,90744.65267,294.8080158,-0.002405712,0.012283757,4.647265116,-0.173795025,0.447593053
10-08-2012,90693.47445,294.4526793,-0.002535566,0.011019859,4.570251783,0.517153104,0.472291311
11-08-2012,90780.64941,293.937994,-0.002272379,0.009533527,4.123503049,1.063470125,0.494512558
12-08-2012,90809.7749,293.7793388,-0.002170417,0.012103716,3.649746577,0.974499385,0.495831172
13-08-2012,90790.19124,295.2702262,-0.003035794,0.00277245,3.478159587,0.373672883,0.491758347
14-08-2012,90806.75505,296.1676127,-0.003519945,0.000287169,3.311760545,0.121458133,0.467427572
15-08-2012,90838.87207,295.7556349,-0.003254745,0.001079047,3.404923121,-0.4629697,0.453289668
16-08-2012,90779.52458,295.7471676,-0.003400791,0.001106972,3.37575086,-0.547407548,0.443471909
17-08-2012,90759.29655,294.8919595,-0.003132929,0.003663364,4.248420715,-0.475182494,0.450078964
18-08-2012,90677.79541,295.4055068,-0.002804769,0.000948682,4.651322683,-1.229171753,0.448750178
19-08-2012,90631.59521,295.610438,-0.003140544,0.000227299,4.384584427,-0.315395713,0.431154251
20-08-2012,90666.86882,295.9597238,-0.003635313,1.94E-05,3.600429535,0.347293139,0.412045797
21-08-2012,90780.76123,296.21547,-0.003341829,0.000554779,2.90431277,0.09942015,0.39787674
22-08-2012,90802.72135,296.2764912,-0.0030181,0.000709176,1.642951965,0.476985931,0.388791402
23-08-2012,90823.44287,296.3004182,-0.003427836,0.029485561,1.499353409,0.032552679,0.422297796
24-08-2012,90829.77702,294.9727173,-0.00202949,0.01001367,2.012159348,-0.716062506,0.479654948
25-08-2012,90787.94141,295.2942282,-0.002856333,0.007644945,3.135669708,0.150076866,0.488594055
26-08-2012,90746.28923,294.105732,-0.002651235,0.012662768,3.672635396,-0.569849014,0.492124557
27-08-2012,90759.4515,294.3774891,-0.002282105,0.000965619,4.354913712,0.079188585,0.481940587
28-08-2012,90758.94873,294.6651885,-0.002567889,0.003584945,4.655008952,0.746877352,0.476841609
29-08-2012,90723.01904,294.4016056,-0.002538318,0.019331136,4.478135427,0.688637296,0.492679596
30-08-2012,90699.78288,293.6218332,-0.001936406,0.016273296,3.479710261,1.204180559,0.470496496
31-08-2012,90667.04557,293.9027532,-0.002146367,0.00798167,4.834032694,1.449313203,0.483998617
01-09-2012,90692.26693,295.0451654,-0.002829966,0.005806052,4.685156504,0.888701797,0.488092422
02-09-2012,90660.02067,295.374258,-0.002902447,0.004113644,4.55541865,0.427114606,0.492096583
03-09-2012,90568.93066,294.8375041,-0.002595456,0.007541984,4.863274256,0.630116502,0.490080516
04-09-2012,90659.6001,294.9875628,-0.002854863,0.002784642,5.042304993,1.131519318,0.488320033
05-09-2012,90752.46159,295.3178628,-0.002861825,0.000681921,4.182871024,1.096645872,0.473635356
06-09-2012,90871.11426,295.1701075,-0.003098771,0.001049635,3.57385699,1.051024874,0.464083354
07-09-2012,90854.46257,294.9293187,-0.002807984,0.005017751,3.595340729,0.838888486,0.471281052
08-09-2012,90821.31315,294.6091429,-0.002318488,0.00594812,3.316704432,0.634320378,0.47144254
09-09-2012,90837.93717,294.7229716,-0.002808613,0.003593037,3.858706792,0.347812057,0.471117655
10-09-2012,90859.78597,295.0858358,-0.00341883,0.001413724,4.055603027,0.251228968,0.472094218
11-09-2012,90840.0599,295.5351931,-0.003420686,0.001100418,3.995037079,0.318510691,0.462186178
12-09-2012,90895.04818,295.3618539,-0.003407472,0.000849611,3.491669337,0.773004452,0.452271144
13-09-2012,90937.53939,295.5209611,-0.003425307,0.000991049,3.291625341,0.224541823,0.444180171
14-09-2012,90874.32682,295.8192043,-0.00350815,0.000338963,3.595018387,0.380789479,0.433535894
15-09-2012,90824.89714,294.9346962,-0.00322064,0.005252647,3.802240372,0.245669007,0.450527191
16-09-2012,90821.42074,295.4528612,-0.003554702,0.000363535,3.835828781,-0.176495234,0.45113945
17-09-2012,90876.67952,295.3713633,-0.003444593,0.000916529,3.110636393,-0.043423335,0.4360466
18-09-2012,90873.12777,295.1990662,-0.003890952,0.000302845,2.643503189,-0.404736837,0.421461741
19-09-2012,90791.93701,295.448185,-0.004242765,3.03E-05,2.165501277,-0.20949173,0.404991786
20-09-2012,90863.89469,295.6474845,-0.003889753,0.000322496,1.774832408,0.022286455,0.391640345
21-09-2012,90873.69255,296.025142,-0.004390757,4.37E-07,1.748465856,-0.035002033,0.377597809
22-09-2012,90957.55176,295.9442425,-0.004167989,2.89E-05,2.318309784,-0.437640985,0.363534927
23-09-2012,90924.50358,296.3524469,-0.004513501,1.28E-06,2.257243474,-0.107004642,0.349773407
24-09-2012,90894.44303,296.1413174,-0.004149068,1.04E-05,2.47670873,-0.936113358,0.337292989
25-09-2012,90937.99056,295.9264781,-0.004093582,1.90E-06,2.450476329,-1.113670826,0.326209386
26-09-2012,91036.19564,296.7390302,-0.003687584,0.000214025,1.510499318,-1.110140483,0.317672094
27-09-2012,91051.78353,295.5751959,-0.002695869,0.023935101,1.319893519,-1.156301737,0.402397156
28-09-2012,90945.23421,294.6929544,-0.002740648,0.016245474,2.090644836,-1.088409821,0.490345637
29-09-2012,90817.81283,294.999698,-0.002690027,0.035463057,0.933014552,-0.654072682,0.476726532
30-09-2012,90777.13509,294.7681917,-0.002426418,0.007436861,2.569428126,0.11556085,0.4593455
01-10-2012,90815.22054,294.5176582,-0.002367141,0.002399541,2.900525411,0.922928532,0.485468547
02-10-2012,90898.53092,295.0308908,-0.003765402,1.25E-05,3.282043457,1.866417567,0.466613134
03-10-2012,90915.77181,294.498785,-0.004729988,0,3.139048258,1.226964315,0.446214676
04-10-2012,90921.66357,295.1597258,-0.004366829,0,2.608869553,0.538178126,0.429832458
05-10-2012,90997.03288,295.7352339,-0.004395721,1.72E-06,1.269613902,-0.106937448,0.415705363
06-10-2012,91065.97363,296.4158618,-0.003920452,0.000313911,0.223641753,-0.944935481,0.404593786
07-10-2012,91058.59635,295.240317,-0.001827481,0.001008037,0.203028361,-1.211647669,0.40336736
08-10-2012,90908.5249,295.7981472,-0.003522079,0.003930259,0.032137076,-0.913708369,0.41457812
09-10-2012,90850.9624,294.8646431,-0.002527048,0.002177307,0.730194092,-0.979889035,0.445559184
10-10-2012,90847.95557,295.6657931,-0.004392707,8.58E-07,-0.267356873,-1.999708811,0.427131017
11-10-2012,90899.33301,296.1432247,-0.004467824,0,-0.929796219,-1.564910332,0.404905319
12-10-2012,90978.22803,296.3952789,-0.003281977,0.001161486,-0.629286448,0.392625133,0.394724528
13-10-2012,91032.37435,295.626838,-0.002820611,0.00756124,-1.148256938,0.462789496,0.411759694
14-10-2012,91093.7902,295.9920069,-0.003659183,0.011435392,-0.92561849,-0.094542027,0.470043818
15-10-2012,91216.42415,295.1359577,-0.00300424,0.023203191,-0.414328893,-0.332098087,0.487909317
16-10-2012,91247.65951,295.1147238,-0.002432125,0.000820276,-1.335823695,-0.609920104,0.489088058
17-10-2012,91150.90299,295.5283426,-0.004589375,3.38E-06,-2.467517853,-1.120884657,0.465902328
18-10-2012,91059.09928,295.4488672,-0.004656568,4.19E-06,-2.993110021,-0.818022648,0.446864446
19-10-2012,91031.05094,294.388258,-0.002889152,0.011163616,-2.804347992,-1.585474094,0.478656769
20-10-2012,91022.59945,293.3737278,-0.001564984,0.014541084,-3.195582708,-0.299690286,0.458835602
21-10-2012,91060.37874,294.2598782,-0.002630754,0.003150374,-3.260337551,0.24412032,0.444443385
22-10-2012,91087.33317,294.5832094,-0.003181478,0.001829627,-3.180732926,0.247347991,0.457450231
23-10-2012,91098.65576,294.4532757,-0.002941779,0.000870544,-2.732440948,-0.378283819,0.452135086
24-10-2012,91032.6779,294.5709496,-0.002486476,0.002625066,-2.499412537,0.312684457,0.458110809
25-10-2012,90970.43018,295.1268832,-0.003341384,0.000624418,-2.177700043,0.141160329,0.453021367
26-10-2012,90919.40137,295.2319705,-0.004437367,5.37E-06,-2.34587733,-0.195782344,0.435469309
27-10-2012,90946.02409,294.0960477,-0.004149077,7.26E-06,-2.742198308,-0.584402084,0.41866684
28-10-2012,91001.40348,294.0137418,-0.004214455,1.73E-06,-2.9261144,-1.605682373,0.404257456
29-10-2012,90902.4707,294.3986149,-0.003209233,0.000559616,-2.450482686,-1.946201841,0.396647135
30-10-2012,90792.94157,293.6717911,-0.002656493,0.00677442,-2.94643116,-2.018848419,0.40079689
31-10-2012,90362.6779,291.7189655,-0.001443984,0.059051648,2.298137188,-3.145573219,0.484788895
01-11-2012,90448.81299,291.9065965,-0.001602904,0.007365556,3.156824112,3.569534938,0.465175629
02-11-2012,90776.66764,293.6647727,-0.002095912,0.003398171,3.093926112,1.811510722,0.487479528
03-11-2012,90921.05745,294.3592269,-0.00277028,0.006869334,2.911584536,0.578882734,0.494286219
04-11-2012,90860.42871,295.2484404,-0.003265169,0.003489378,1.024180492,-0.322054585,0.492406845
05-11-2012,90897.60742,294.6153959,-0.00237726,0.001998711,-0.680727005,-0.122574806,0.492894491
06-11-2012,90992.53044,294.6865966,-0.004070679,5.29E-06,-1.845676422,1.119876067,0.471342087
07-11-2012,91019.24056,294.8884595,-0.00309811,0.000658938,-1.248856227,0.349398136,0.461780548
08-11-2012,90979.60303,295.3127848,-0.003616437,0.000210795,-1.941340764,0.170637131,0.451391856
09-11-2012,91069.39323,294.9561132,-0.004067854,8.52E-07,-2.367385228,0.042650859,0.438031514
10-11-2012,91174.41357,295.1430677,-0.003961056,4.35E-05,-2.252835592,-0.088993867,0.42509079
11-11-2012,91134.68587,294.5305042,-0.003767092,1.20E-05,-1.873556137,-0.796372016,0.414223989
12-11-2012,91147.5013,294.2577648,-0.004128447,2.57E-06,-2.156812668,-1.007674336,0.402246475
13-11-2012,91141.78076,293.3198261,-0.004191914,8.58E-07,-1.883306503,-1.80008467,0.390439987
14-11-2012,91024.27458,292.0973892,-0.004419075,0,-1.770581563,-2.200595737,0.378361384
15-11-2012,91056.84489,291.7229207,-0.004137491,0,-1.938491821,-1.755537033,0.367030462
16-11-2012,91121.00553,291.455108,-0.003919343,1.29E-06,-1.50421524,-1.686049779,0.357273102
17-11-2012,91046.56852,291.8445752,-0.003875975,0,-0.35142835,-1.72249337,0.348251979
18-11-2012,90964.52816,291.8302975,-0.003885647,8.52E-07,-0.465772629,-1.393568556,0.339505514
19-11-2012,90981.30111,292.6397457,-0.003758227,1.72E-06,-0.482117534,-0.6586984,0.331449509
20-11-2012,90981.55469,295.5345338,-0.003551161,6.78E-06,-1.205912749,-0.202860475,0.324426015
21-11-2012,91018.87435,296.0242189,-0.002867961,3.81E-06,-0.749350667,-0.681981007,0.318892797
22-11-2012,91000.10286,295.734848,-0.002600895,0.00054332,-1.256625493,-2.17682898,0.317059199
23-11-2012,91048.33301,294.0008106,-0.001753677,0.015712336,-2.121821245,-0.882968903,0.42072169
24-11-2012,91062.36426,294.5805569,-0.003508647,4.19E-06,-2.726472457,0.189539909,0.431561152
25-11-2012,91145.764,295.0458177,-0.003652539,7.98E-06,-2.787565231,-0.194525003,0.407132467
26-11-2012,91159.95345,294.5213661,-0.003432199,3.87E-06,-2.759751002,-0.331823746,0.389120738
27-11-2012,91120.11198,293.9278495,-0.003622162,2.56E-06,-2.618326187,-0.482300321,0.373509725
28-11-2012,91081.46598,292.9282188,-0.003798372,1.71E-06,-2.106068929,-1.443616986,0.35901324
29-11-2012,91023.09701,292.6333739,-0.00369078,8.58E-07,-2.248027166,-0.876857162,0.345886866
30-11-2012,91037.21712,293.0909475,-0.003267439,0,-1.450024923,-0.594506343,0.335065842
01-12-2012,91037.85156,293.5032953,-0.003274186,8.55E-07,-2.330899556,-0.315661828,0.32568868
02-12-2012,91077.58691,293.8867575,-0.003463944,6.26E-05,-2.319676638,-1.293664932,0.316652298
03-12-2012,91006.72298,293.714063,-0.001663231,0.00876863,-2.392192721,-2.311402082,0.322500229
04-12-2012,90967.55957,292.6715857,-0.000975353,0.015614274,-2.234008789,-1.365083655,0.486822128
05-12-2012,91036.889,294.9213765,-0.002901866,0.000377405,-3.774775187,0.540236553,0.453896205
06-12-2012,91176.05127,294.38388,-0.002887065,0.000294676,-3.151415507,-0.029744983,0.430177689
07-12-2012,91168.45524,293.0826632,-0.003453901,5.42E-06,-2.39182512,0.531629562,0.411130269
08-12-2012,91131.0555,293.0550569,-0.003502568,8.55E-07,-1.990446448,0.419143041,0.394394557
09-12-2012,91067.40072,293.2012526,-0.003388464,0,-1.581562042,0.345692873,0.38005511
10-12-2012,91057.98112,293.5547727,-0.003688718,2.58E-06,-1.91852951,0.948571285,0.366383235
11-12-2012,91100.02995,293.6435134,-0.003467253,8.53E-07,-1.966629664,1.233748833,0.353700002
12-12-2012,91087.89404,294.2468541,-0.003392948,4.28E-07,-1.667623957,1.104833961,0.342550913
13-12-2012,91177.31592,294.1933594,-0.00322072,2.17E-06,-1.817186356,1.171677907,0.332546234
14-12-2012,91302.13639,293.4532369,-0.003149602,1.81E-06,-2.767355601,0.35104084,0.323396683
15-12-2012,91324.07422,292.377793,-0.002974437,5.79E-06,-2.959756851,-0.352303068,0.315367381
16-12-2012,91303.1071,292.370615,-0.002628112,8.52E-07,-3.213878632,-1.301545699,0.308647156
17-12-2012,91230.18441,293.243494,-0.002381692,2.53E-07,-3.647807439,-1.776291529,0.303258896
18-12-2012,91204.53418,292.9062055,-0.002319281,0,-3.257948677,-1.398090164,0.298380534
19-12-2012,91092.07682,292.9976362,-0.002495839,1.29E-06,-2.957910419,-0.32689023,0.293795904
20-12-2012,90989.00846,293.4071242,-0.002578416,1.71E-06,-2.973121643,0.020113627,0.289376577
21-12-2012,91045.65576,293.0612431,-0.002349816,1.71E-06,-2.610623678,0.490570068,0.28559049
22-12-2012,91098.74593,293.0724621,-0.002590979,9.42E-07,-2.548178355,-0.693019867,0.282004674
23-12-2012,91092.19206,293.382789,-0.002240518,8.53E-06,-2.868760427,-0.465166132,0.278926849
24-12-2012,91024.86719,293.362168,-0.002261143,4.00E-06,-2.363838832,-0.406975746,0.276387533
25-12-2012,90926.95801,293.5772731,-0.002216104,8.70E-07,-2.58193779,-0.958691279,0.273899078
26-12-2012,90933.03532,294.0928084,-0.002066517,8.64E-07,-2.785108606,-1.067459901,0.271643957
27-12-2012,90886.89225,294.1677837,-0.002073784,8.52E-07,-2.681654135,-0.972044627,0.269509633
28-12-2012,90840.19971,294.5688636,-0.001520162,0.00038299,-2.379099091,-0.521823247,0.268201192
29-12-2012,90911.47933,294.8325373,-0.00124431,0.001401901,-2.703434626,-0.188736598,0.280081431
30-12-2012,90982.93376,295.4564711,-0.001687875,0.002602714,-2.433876038,0.843521516,0.291337967
01-01-2013,91069.57926,295.7653987,-0.002286319,1.64E-05,-2.304041545,0.488806407,0.297749201
02-01-2013,91166.01969,295.1172447,-0.002439212,1.78E-06,-2.023590684,0.5738252,0.291045507
