date,surface_pressure,temperature_2m,total_evaporation_sum,total_precipitation_sum,u_component_of_wind_10m,v_component_of_wind_10m,volumetric_soil_water_layer_1
2010-01-14,95628.8330078125,295.6696065266927,-0.0018024910241365433,0.00373124121682622,-1.532300313313802,0.06240355968475342,0.3156725565592448
2010-01-15,95757.64615885417,295.19279925028485,-0.0016205497086048126,0.007119455328165714,-1.9588332176208496,0.1959045728047689,0.31697654724121094
2010-01-16,95805.26220703125,295.5140018463135,-0.0026913173496723175,2.0948248163676908e-05,-2.3475863138834634,-0.688977042833964,0.2986888885498047
2010-01-17,95733.47574869792,295.27825355529785,-0.0026642531156539917,8.583063504374877e-07,-1.9713074366251628,-0.27939164638519287,0.26407496134440106
2010-01-18,95579.63736979167,295.4221820831299,-0.0025135427713394165,0.0,-1.5713640451431274,-0.104698379834493,0.24129041035970053
2010-01-19,95465.0390625,294.647258122762,-0.0026968959718942642,8.52346317969932e-07,-2.0418148040771484,-0.8224363327026367,0.22290802001953125
2010-01-20,95560.54720052083,294.1199467976888,-0.0026080645620822906,8.584264037381217e-07,-1.8812120755513508,-0.29109915097554523,0.20696576436360678
2010-01-21,95443.91031901042,293.4790490468343,-0.0024607107043266296,0.0,-1.7981141408284504,-0.98223876953125,0.19366073608398438
2010-01-22,95437.201171875,293.64671007792157,-0.0021525928750634193,8.523463748133508e-07,-1.7739410400390625,0.6001530885696411,0.18252054850260416
2010-01-23,95392.35595703125,294.04407501220703,-0.001931382343173027,1.278923605241289e-06,-2.034501393636068,1.2061964670817058,0.17348670959472656
2010-01-24,95303.60400390625,294.2633825937907,-0.001905892975628376,8.52346317969932e-07,-1.7609723409016926,1.6182556947072346,0.1654949188232422
2010-01-25,95364.15169270833,294.56201489766437,-0.0017627254128456116,5.684341886080802e-14,-2.3447560469309487,0.8046054840087891,0.15857632954915366
2010-01-26,95465.06233723958,294.89452807108563,-0.0016995202749967575,1.2874601225121296e-06,-2.2278003692626953,0.8052513202031454,0.1527099609375
2010-01-27,95467.55403645833,295.0200252532959,-0.0013350751250982285,1.4555454242781707e-05,-2.205491383870443,0.7327655553817749,0.1483898162841797
2010-01-28,95475.14469401042,295.5581245422363,-0.0012370739132165909,2.5777813448257803e-06,-2.0965118408203125,0.9064807097117106,0.14478556315104166
2010-01-29,95476.20426432292,295.07681973775226,-0.0012194663286209106,3.862806579491007e-06,-1.8246440887451172,0.3243102232615153,0.14167658487955728
2010-01-30,95464.03629557292,295.56920941670734,-0.0017007337883114815,2.5789652227103943e-06,-2.0250527461369834,-0.7245127360026041,0.1385822296142578
2010-01-31,95422.56298828125,295.68885866800946,-0.0016425075009465218,2.568959644122515e-06,-1.6978105703989665,0.3572864929835002,0.13549105326334634
2010-02-01,95330.4921875,295.5312964121501,-0.001443890854716301,2.1382026602623228e-06,-1.893392562866211,1.5545496940612793,0.1329371134440104
2010-02-02,95271.80257161458,296.44396654764813,-0.0014020297676324844,4.29531144163775e-06,-1.7933553059895833,2.0653350353240967,0.13090070088704428
2010-02-03,95270.01888020833,296.7427800496419,-0.001442902721464634,3.841658326564357e-06,-1.8018754323323567,2.40641983350118,0.12909571329752603
2010-02-04,95349.72965494792,296.7461853027344,-0.0014457479119300842,2.1710329747293144e-06,-1.9145545959472656,2.332290013631185,0.1275304158528646
2010-02-05,95414.20442708333,296.75693130493164,-0.001338575966656208,1.7267963698941458e-06,-2.0121305783589682,1.7095502614974976,0.12627283732096353
2010-02-06,95474.74886067708,296.9996089935303,-0.001177450641989708,1.713806909720006e-06,-2.1254539489746094,0.7469100554784139,0.12526575724283853
2010-02-07,95443.85432942708,296.66555913289386,-0.0012211715802550316,2.165826685995853e-06,-1.7105318705240886,0.9061439037322998,0.1243756612141927
2010-02-08,95196.55078125,296.9606291453044,-0.0013278387486934662,4.3511391822903533e-07,-1.4615484873453777,1.5358459154764812,0.12353769938151042
2010-02-09,95073.71370442708,297.4763634999593,-0.0014316067099571228,8.496238592670124e-07,-1.4973653157552083,2.1115413109461465,0.12269783020019531
2010-02-10,95128.77620442708,297.7428747812907,-0.001372598111629486,1.2934207802572928e-06,-2.571465174357096,1.813436468442281,0.1219635009765625
2010-02-11,95303.18440755208,297.29708035786945,-0.0012497976422309875,8.523463748133508e-07,-2.7919114430745444,2.2061031659444175,0.12142753601074219
2010-02-12,95285.615234375,297.91027641296387,-0.0012440448626875877,8.52346317969932e-07,-2.0423535108566284,1.809065540631612,0.12095578511555989
2010-02-13,95158.41471354167,298.99035898844403,-0.0012145377695560455,1.2844800494349329e-06,-2.052032550175985,1.980829397837321,0.12052853902180989
2010-02-14,95032.880859375,299.96996625264484,-0.001293102279305458,1.286269935008022e-06,-1.2634700536727905,2.019738515218099,0.12010765075683594
2010-02-15,95064.79524739583,299.733357111613,-0.0012502893805503845,4.261732051702438e-07,-2.103389302889506,2.1208844979604087,0.11975987752278645
2010-02-16,95196.11946614583,298.66720962524414,-0.0010362835600972176,1.3053417156072555e-06,-1.860413670539856,1.9015193780263264,0.11952972412109375
2010-02-17,95191.53694661458,300.2356643676758,-0.0011461758986115456,2.9923439797130413e-06,-0.9058192173639933,1.280761996905009,0.11930783589680989
2010-02-18,95177.1025390625,300.8288993835449,-0.0011204946786165237,0.00014230042660301478,-1.305332104365031,1.3184376955032349,0.11966705322265625
2010-02-19,95233.46435546875,300.670960744222,-0.001146138645708561,0.0,-1.673304835955302,1.9267621437708538,0.1198565165201823
2010-02-20,95249.802734375,300.45115725199383,-0.0010999403893947601,1.2844800494349329e-06,-1.4977931181589763,1.6321143706639607,0.11950047810872395
2010-02-21,95278.52360026042,300.1670970916748,-0.0010299980640411377,0.0001239478588104248,-1.4645519256591797,1.6565016110738118,0.11974906921386719
2010-02-22,95203.65266927083,300.1978079477946,-0.00122847780585289,0.0006057620048522949,-1.0266362428665161,0.10027623176574707,0.12176259358723958
2010-02-23,95024.498046875,300.777645111084,-0.0013864990323781967,0.0009683966636657715,-0.09048779805501302,1.286987582842509,0.12740580240885416
2010-02-24,94911.83951822917,300.20939509073895,-0.0012432802468538284,4.351138613856165e-07,0.12834930419921875,0.04524668057759603,0.13024330139160156
2010-02-25,94994.71728515625,300.7130947113037,-0.001180492341518402,7.715490369264444e-06,-0.48883056640625,1.7816250721613567,0.12770652770996094
2010-02-26,95134.20670572917,300.5543575286865,-0.0010711103677749634,2.5619507368901395e-06,-1.3827718098958333,1.0577770471572876,0.125732421875
2010-02-27,95121.8720703125,301.41835594177246,-0.0011757547035813332,0.0,-1.3366597493489583,0.04350725809733073,0.1240386962890625
2010-02-28,95156.29361979167,301.267671585083,-0.0013567311689257622,8.52346317969932e-07,-0.9945481618245443,0.7058548132578532,0.12256495157877605
2010-03-01,95211.88590494792,301.40434010823566,-0.0013565504923462868,1.7064855342141527e-06,-1.2216021219889324,1.8556543588638306,0.12132962544759114
2010-03-02,95088.99723307292,301.90536562601727,-0.0012764707207679749,0.0,-0.6025606791178385,2.1850932836532593,0.1204071044921875
2010-03-03,94935.10481770833,302.735538482666,-0.0012479405850172043,1.7106532368416083e-06,1.2384541829427083,2.0473167498906455,0.11972745259602864
2010-03-04,94928.86279296875,302.43019167582196,-0.00102965347468853,0.0,1.2251720428466797,1.9556992848714192,0.11926333109537761
2010-03-05,94966.85563151042,302.51833152770996,-0.0010010246187448502,4.351138045421976e-07,0.5762780507405599,1.2182010014851887,0.11892763773600261
2010-03-06,95017.68196614583,303.26467577616376,-0.0010442370548844337,1.732286136757466e-06,0.6117781400680542,1.7526969909667969,0.11866251627604167
2010-03-07,95122.498046875,302.75915908813477,-0.0010455744341015816,-1.1920917586394353e-08,0.34669748942057294,-1.6282602945963542,0.11847368876139323
2010-03-08,95143.80208333333,303.141642888387,-0.0010754633694887161,8.590428706156672e-07,-0.8824640909830729,0.3093159993489583,0.11830838521321614
2010-03-09,95226.00553385417,303.1851380666097,-0.0010973941534757614,2.592802047729492e-06,-2.3965492248535156,2.0786751906077066,0.11821683247884114
2010-03-10,95329.7568359375,302.4722537994385,-0.0010500727221369743,0.0,-2.1229979197184243,2.1739508310953775,0.11814943949381511
2010-03-11,95464.51953125,302.30814425150555,-0.0009214961901307106,1.716046028832352e-06,-2.123196283976237,1.5264763434727986,0.1181017557779948
2010-03-12,95475.07568359375,302.3941167195638,-0.0009204745292663574,9.174129900202388e-09,-1.8443387349446614,1.444075624148051,0.11806488037109375
2010-03-13,95284.140625,302.53602345784503,-0.0008055344223976135,4.5347213642799034e-05,-0.6871852874755859,0.4874718189239502,0.11821556091308594
2010-03-14,95081.25813802083,302.99668312072754,-0.0008997116237878799,7.599890221854366e-05,1.1371091206868489,0.054535746574401855,0.11853726704915364
2010-03-15,95033.18994140625,302.4592577616374,-0.0010158959776163101,1.2941450222569983e-06,0.4095001220703125,0.2453845739364624,0.11865170796712239
2010-03-16,95104.82096354167,302.78371874491376,-0.0009859604761004448,4.410743663640915e-07,-0.6811294555664062,1.675886909166972,0.11843236287434895
2010-03-17,95310.11751302083,302.42594146728516,-0.0010224459692835808,0.0,-2.1106955210367837,1.676057497660319,0.11827850341796875
2010-03-18,95423.29329427083,301.9939613342285,-0.0010210657492280006,0.0,-1.8740838368733723,1.770281473795573,0.11817169189453125
2010-03-19,95221.33577473958,302.6439634958903,-0.001018492504954338,0.0,-1.1112340291341145,1.2621265252431233,0.11808522542317708
2010-03-20,95085.26871744792,303.09674580891925,-0.001001829281449318,8.52346317969932e-07,-0.38395118713378906,0.919835607210795,0.11800448099772136
2010-03-21,94883.84114583333,303.8811372121175,-0.001081768423318863,0.0,-0.13696988423665366,1.0940725406010945,0.11794726053873698
2010-03-22,94656.13541666667,304.035790125529,-0.0010613296180963516,4.351138045421976e-07,0.7562135060628256,1.5652776161829631,0.11789576212565105
2010-03-23,94557.25406901042,304.0984465281169,-0.0010459693148732185,8.523463748133508e-07,0.09932263692220052,2.0882049004236856,0.11785443623860677
2010-03-24,94703.08235677083,303.56209055582684,-0.0008606612682342529,0.0,-0.37128448486328125,2.095935304959615,0.11783091227213542
2010-03-25,94763.1083984375,303.6416924794515,-0.0008412711322307587,0.0,-0.3919728597005208,2.225415746370951,0.11781374613444011
2010-03-26,94786.01090494792,303.25235176086426,-0.0007557226344943047,2.14477836379956e-06,-0.723395029703776,1.8564902941385906,0.11780230204264323
2010-03-27,94911.96451822917,303.3639971415202,-0.0007835850119590759,1.2904405366498395e-06,-0.2742595672607422,1.4905527035395305,0.11779848734537761
2010-03-28,94943.51497395833,303.0115337371826,-0.0006769821047782898,1.7836689949035645e-05,-1.2638378143310547,1.5760443210601807,0.11788431803385417
2010-03-29,94956.14095052083,303.3395659128825,-0.0007017673924565315,0.00023528337478140315,0.28305625915527344,1.06536861260732,0.11891237894694011
2010-03-30,94868.96240234375,303.8148549397786,-0.0008264919742941856,0.000240194797413551,0.7045116424560547,1.3307602802912395,0.12038358052571614
2010-03-31,94815.19140625,304.2843023935954,-0.0010915528982877731,1.2874602361989673e-06,1.3095715840657551,-1.081147034962972,0.12034034729003906
2010-04-01,94780.2275390625,303.4238847096761,-0.0011598411947488785,2.5824065232882276e-06,2.410517374674479,-1.039426604906718,0.11948140462239583
2010-04-02,94801.80094401042,303.7536328633626,-0.0009740814566612244,1.6987324329420517e-06,1.1710205078125,-0.44630420207977295,0.11890411376953125
2010-04-03,94904.87386067708,304.39889844258624,-0.0008789245039224625,1.2819257335650036e-06,-0.9335225423177084,0.09754196802775066,0.11851755777994792
2010-04-04,94984.71158854167,304.89363288879395,-0.0008490579202771187,0.0,-1.1426836649576824,1.4381256500879924,0.11828168233235677
2010-04-05,94880.357421875,305.7994804382324,-0.0009747203439474106,4.351138045421976e-07,-0.5640761057535807,1.6622140804926555,0.11810684204101562
2010-04-06,94870.61669921875,305.946564356486,-0.0009711487218737602,8.52346317969932e-07,0.07075754801432292,1.334963083267212,0.11798667907714844
2010-04-07,95019.16178385417,305.63035011291504,-0.0010074954479932785,2.1427867977763526e-06,-1.5923423767089844,1.9227402210235596,0.11791928609212239
2010-04-08,95120.685546875,305.0180308024089,-0.0008950186893343925,4.712652298621833e-06,-1.653637448946635,2.2237136363983154,0.11790084838867188
2010-04-09,94872.73225911458,305.35360590616864,-0.0007020961493253708,7.975359039846808e-09,1.754496415456136,0.847061554590861,0.1178741455078125
2010-04-10,94626.68033854167,306.93367258707684,-0.0008684853091835976,6.892681119552435e-05,1.6483828226725261,-0.8850566546122233,0.1180585225423177
2010-04-11,94608.00634765625,307.01050567626953,-0.0009012473747134209,1.0282519724569283e-08,-0.011962254842122396,-0.12453134854634602,0.11818885803222656
2010-04-12,94657.27913411458,306.95330874125165,-0.0008419780060648918,5.154544339802669e-06,0.0338598887125651,0.6747591892878214,0.11802355448404948
2010-04-13,94646.83870442708,306.9196128845215,-0.000806179828941822,0.0,0.3579813639322917,0.4872298240661621,0.11793009440104167
2010-04-14,94726.60498046875,307.07484499613446,-0.000882735475897789,5.1682948196685174e-06,-0.21668179829915366,1.289613405863444,0.11786397298177083
2010-04-15,94857.6064453125,306.13645362854004,-0.0008026892319321632,3.2395122957495914e-06,-0.5319983164469401,0.8202266693115234,0.11785380045572917
2010-04-16,94889.09309895833,305.1544106801351,-0.0007512066513299942,0.00015069842328330196,-0.4246711730957031,1.770305077234904,0.11846987406412761
2010-04-17,94877.11295572917,305.58273061116535,-0.0008263606578111649,0.0001937031744887463,-0.5878486633300781,1.3999735514322917,0.1195068359375
2010-04-18,94779.65348307292,305.9880377451579,-0.0009668804705142975,0.0004197984932829968,0.5370108286539713,1.5781468550364177,0.12132326761881511
2010-04-19,94633.53092447917,306.9115454355876,-0.0008713006973266602,1.2788176434241905e-05,1.2785250345865886,0.5597596168518066,0.12171745300292969
2010-04-20,94528.78922526042,306.987600962321,-0.0009930087253451347,4.351138045421976e-07,0.20757357279459634,-0.9709984064102173,0.12036514282226562
2010-04-21,94644.0078125,306.52795728047687,-0.0008313693106174469,1.7225738702109084e-06,0.2669811248779297,-0.49805498123168945,0.1194610595703125
2010-04-22,94719.7880859375,306.7911294301351,-0.0007716314867138863,1.7106534642152837e-06,0.8140506744384766,0.24048908551534018,0.11890157063802083
2010-04-23,94818.50309244792,306.0820198059082,-0.0008517764508724213,0.00029588071515718184,0.258511225382487,1.4321192105611165,0.11988576253255208
2010-04-24,94756.81819661458,305.6613012949626,-0.0008820816874504089,0.00018784705298457993,0.4698295593261719,1.4130535125732422,0.1208966573079427
2010-04-25,94736.34000651042,306.2531000773112,-0.0008727312088012695,3.870425075547246e-06,-0.4989032745361328,0.8223059972127279,0.12025197347005208
2010-04-26,95016.64274088542,303.5833104451497,-0.0009976299479603767,0.002468636495109422,-0.2289098103841146,1.3741937478383381,0.13524373372395834
2010-04-27,95017.22119140625,305.21508471171063,-0.0013287020847201347,2.3457407849036827e-05,-0.4433581034342448,1.8023516337076824,0.14257685343424478
2010-04-28,94876.47281901042,305.5638058980306,-0.0011185761541128159,5.1587820053100586e-05,-0.45171546936035156,1.6582659085591633,0.13515790303548178
2010-04-29,94846.8447265625,304.83220799763996,-0.001079498790204525,0.00035122036933898926,-1.6046117146809895,1.959444801012675,0.13192176818847656
2010-04-30,94966.18424479167,303.45659319559735,-0.0009100465103983879,0.00031206309785147823,-0.44368426005045575,0.42525335152943927,0.13074747721354166
2010-05-01,94945.89664713542,304.2231051127116,-0.0007409807294607162,1.3166666008146422e-05,-1.353536605834961,0.5866794586181641,0.12841924031575522
2010-05-02,94824.79117838542,303.65384038289386,-0.000848112627863884,0.00033029913902282715,-0.2396551767985026,-0.2523721059163411,0.1269817352294922
2010-05-03,94675.81559244792,303.2932840983073,-0.0011157067492604256,0.001325821876378086,-0.023161570231119793,-0.2663745880126953,0.13254992167154947
2010-05-04,94540.49527994792,303.5522295633952,-0.0012657027691602707,0.0015054672956011927,-0.3248449961344401,0.94840407371521,0.1443322499593099
2010-05-05,94463.14111328125,304.7118797302246,-0.0012924997135996819,2.232193946838379e-05,0.4883893330891927,1.402458906173706,0.14378674825032553
2010-05-06,94453.71826171875,305.35267957051593,-0.0010598227381706238,5.125999450683594e-06,-0.12496884663899739,0.773898204167684,0.13613764444986978
2010-05-07,94491.00716145833,305.36599413553876,-0.0008861580863595009,5.908310413360596e-05,-0.301547368367513,1.6740179061889648,0.13112703959147134
2010-05-08,94518.59326171875,305.83051617940265,-0.000873037613928318,0.00012828076813775624,0.4115498860677083,1.2491321563720703,0.1280523935953776
2010-05-09,94431.1982421875,307.0426247914632,-0.0008865008130669594,0.0,0.6894969940185547,1.1635500590006511,0.12514050801595053
2010-05-10,94402.7314453125,307.9981053670247,-0.000851169228553772,0.0,0.15954717000325522,0.7172883749008179,0.12268129984537761
2010-05-11,94422.71875,308.08207003275555,-0.0007424158975481987,1.7046927496267017e-06,0.41818491617838544,1.44074813524882,0.12093925476074219
2010-05-12,94447.40250651042,307.95088895161945,-0.0008020848035812378,0.0002435743808746338,0.37275250752766925,1.7417869567871094,0.12070910135904948
2010-05-13,94447.8857421875,307.98399353027344,-0.0007295673713088036,6.043910978803524e-06,0.6836363474527994,2.071839610735575,0.12059656778971355
2010-05-14,94429.05891927083,307.1920515696208,-0.0009309276938438416,0.000771835446357727,0.547375758488973,1.6796804666519165,0.12372525533040364
2010-05-15,94404.76253255208,307.29005241394043,-0.0009521916508674622,0.00029511749744415283,-0.0025177001953125,1.570293664932251,0.1261444091796875
2010-05-16,94431.68717447917,307.24460728963214,-0.0008075032383203506,4.290938376882991e-05,-0.3695722818374634,1.9308247963587444,0.12436294555664062
2010-05-17,94425.81396484375,307.5942726135254,-0.0008329078555107117,8.523463748133508e-07,-0.503646969795227,0.7319935957590739,0.12219619750976562
2010-05-18,94374.85286458333,306.450470606486,-0.0006520329043269157,4.762411111869369e-05,-0.8865826924641927,0.8829689025878906,0.12094434102376302
2010-05-19,94286.21354166667,303.8204453786214,-0.00043452437967061996,3.996579357590235e-05,-1.816886266072591,0.11805335680643718,0.12048848470052083
2010-05-20,94188.98225911458,301.5235188802083,-0.0011729001998901367,0.004768514633173737,-0.9154065450032552,-1.2481345733006795,0.14598973592122397
2010-05-21,94304.93782552083,299.47448348999023,-0.0021327724680304527,0.005416679382278744,1.8282763163248699,0.4235960642496745,0.2104644775390625
2010-05-22,94331.19059244792,303.7320143381755,-0.0020562810823321342,0.000535675681135217,1.8405628204345703,0.45929741859436035,0.20734087626139322
2010-05-23,94228.89811197917,305.93282953898114,-0.0021859556436538696,1.7080334373531514e-06,2.336483637491862,0.3037147521972656,0.18575541178385416
2010-05-24,94205.31298828125,307.85813967386883,-0.002155373804271221,8.523463748133508e-07,4.225613276163737,-0.15293153127034506,0.16457112630208334
2010-05-25,94225.50862630208,307.83553949991864,-0.0018822308629751205,0.0,5.4275461832682295,-0.34196217854817706,0.14844640096028647
2010-05-26,94298.53857421875,307.25318336486816,-0.0015099328011274338,8.612870487922919e-07,5.724384307861328,-0.9756517807642618,0.13810221354166666
2010-05-27,94332.46337890625,306.92587661743164,-0.001101786270737648,4.261732051702438e-07,4.422247568766276,-1.002602259318034,0.13156890869140625
2010-05-28,94439.70979817708,307.69892565409344,-0.0009573744609951973,4.261732051702438e-07,3.80322265625,-0.7080729405085245,0.12714449564615884
2010-05-29,94429.30387369792,307.82674471537274,-0.0008855825290083885,4.351138045421976e-07,3.1925881703694663,-1.8014333645502727,0.12404060363769531
2010-05-30,94426.09537760417,307.86998176574707,-0.0008331639692187309,0.0,3.266503651936849,-1.4684160550435383,0.12193934122721355
2010-05-31,94519.62890625,307.78017743428546,-0.0007680701091885567,0.0,4.140225728352864,-0.9247273206710815,0.12054888407389323
2010-06-01,94608.71077473958,306.9515781402588,-0.0007145572453737259,0.00017954707135459103,3.116581598917643,-1.0132557153701782,0.12042299906412761
2010-06-02,94733.79036458333,306.6810785929362,-0.0008262032642960548,0.00037936270236826886,2.9806957244873047,-2.765079696973165,0.12135251363118489
2010-06-03,94790.61946614583,306.38045501708984,-0.0006889551877975464,0.00014577209948996028,2.6650683085123696,-1.5611812671025593,0.122406005859375
2010-06-04,94725.27848307292,306.56847699483234,-0.0008144555613398552,0.0006677351257167174,2.956437428792318,-1.3797535101572673,0.12503687540690103
2010-06-05,94519.63199869792,307.16042772928876,-0.0009439364075660706,2.209294088473257e-05,4.09361457824707,-2.5069836378097534,0.12586339314778647
2010-06-06,94427.95703125,306.86288770039874,-0.000904841348528862,9.744058860405858e-05,4.2712752024332685,-2.0985691944758096,0.12391726175944011
2010-06-07,94478.0654296875,306.30934460957843,-0.0008073160424828529,0.00018370557955904587,4.224860509236653,-1.3165652354558308,0.12296994527180989
2010-06-08,94429.95735677083,306.14426867167157,-0.0007753279060125351,0.00036966800689697266,2.437291463216146,-1.0553411642710369,0.12356313069661458
2010-06-09,94366.83544921875,304.3260637919108,-0.0009750509634613991,0.0014509201049790477,1.26300048828125,-1.0724103848139446,0.12745348612467447
2010-06-10,94302.876953125,302.94650904337567,-0.0011471817269921303,0.007307454943656921,0.19211514790852866,-0.7928255796432495,0.15707842508951822
2010-06-11,94208.46240234375,301.81907717386883,-0.0022834371775388718,0.007157969474690162,0.3634522755940755,0.0323487917582194,0.23787307739257812
2010-06-12,94117.92024739583,300.7845452626546,-0.0024789422750473022,0.009803075081265433,2.368706385294596,-0.19289215405782065,0.29831822713216144
2010-06-13,94228.17203776042,299.0474452972412,-0.0024894000962376595,0.01301439661455106,2.2777322133382163,1.8411434888839722,0.36243756612141925
2010-06-14,94391.68147786458,299.15158398946124,-0.0022483309730887413,0.011865824460983276,3.860141118367513,2.1041571299235025,0.33717600504557294
2010-06-15,94499.5048828125,299.2628574371338,-0.002595348283648491,0.0023033320903778076,5.22361437479655,2.108107884724935,0.3186658223470052
2010-06-16,94522.12223307292,299.67129770914715,-0.0022620726376771927,0.0009091794490814209,5.034643252690633,2.6467536290486655,0.2989126841227214
2010-06-17,94486.16617838542,300.14607429504395,-0.0029197940602898598,0.0006018459795882336,5.337177038192749,1.8712825775146484,0.28114891052246094
2010-06-18,94469.16731770833,300.39498964945477,-0.0031689591705799103,0.0019978463650431877,3.845560073852539,1.5133399963378906,0.268374760945638
2010-06-19,94519.81282552083,299.6410051981608,-0.0023171352222561836,0.005562394857406616,3.0666211446126304,1.5586764017740886,0.2777703603108724
2010-06-20,94648.87809244792,298.4254519144694,-0.0018821032717823982,0.0015870958565642468,3.6535975138346353,1.0695018768310547,0.3117790222167969
2010-06-21,94562.67138671875,300.5088316599528,-0.0022892244160175323,0.00015183985135536204,3.9391398429870605,0.04071744283040365,0.2882773081461589
2010-06-22,94421.39306640625,301.9617067972819,-0.0034701209515333176,0.0012704014777114025,4.480055491129558,-0.315634806950887,0.26942189534505206
2010-06-23,94348.75667317708,301.02940622965497,-0.0033000074326992035,0.004690051076977397,4.6328169504801435,-0.49457430839538574,0.27361106872558594
2010-06-24,94268.23095703125,299.0670680999756,-0.002415210008621216,0.002855926883739812,4.561787923177083,0.048865278561909996,0.3001111348470052
2010-06-25,94167.54052734375,300.6525452931722,-0.002990337088704109,0.00014493480597366215,4.411195119222005,-0.040072123209635414,0.2788842519124349
2010-06-26,94231.97688802083,301.33110936482746,-0.0028728675097227097,1.8256559769724845e-05,3.8653945922851562,1.0843535661697388,0.2542031606038411
2010-06-27,94346.69661458333,301.4595413208008,-0.0025973208248615265,4.9036741245345183e-05,4.3061370849609375,0.8447908560434977,0.23479334513346353
2010-06-28,94382.04361979167,302.4119707743327,-0.0030809082090854645,0.00024736523619139916,4.497503280639648,0.38798511028289795,0.21717516581217447
2010-06-29,94366.76790364583,302.6446844736735,-0.002964302897453308,0.00014844536781311035,4.092508792877197,-0.0027869542439778647,0.2007471720377604
2010-06-30,94313.14713541667,301.2902545928955,-0.002686860039830208,0.0031919360159804455,4.147467494010925,-0.1966712474822998,0.19345601399739584
2010-07-01,94249.95735677083,297.54771677652997,-0.002762455493211746,0.009862510304060379,3.499840418497721,0.08453559875488281,0.27181116739908856
2010-07-02,94151.64664713542,295.94373448689777,-0.003008982166647911,0.08166115928037243,5.444061279296875,0.8512775897979736,0.37882041931152344
2010-07-03,94219.41243489583,297.6765848795573,-0.003445926122367382,0.00402115583409568,4.699515024820964,1.1083803176879883,0.40439414978027344
2010-07-04,94357.66796875,299.33764394124347,-0.0035519935190677643,0.0019951760768321947,3.571695327758789,1.5615575710932414,0.37503687540690106
2010-07-05,94497.16292317708,298.84596252441406,-0.003332294523715973,0.013418711230144709,3.7317697207132974,0.8413716952006022,0.38519859313964844
2010-07-06,94536.400390625,296.48609161376953,-0.002667594701051712,0.02538772225369712,4.246210098266602,0.4553038279215495,0.4208056131998698
2010-07-07,94618.66471354167,296.885066986084,-0.002823956310749054,0.020115092396736145,3.7393805185953775,0.4065933624903361,0.4208990732828776
2010-07-08,94793.43798828125,297.70169258117676,-0.0024670176208019257,0.0049744099378585815,3.4415206909179688,0.8674534559249878,0.4078248341878255
2010-07-09,94708.115234375,299.62338129679364,-0.0040186140686273575,0.00015176832675933838,3.7989222208658853,0.328797181447347,0.3724689483642578
2010-07-10,94692.41162109375,300.0945568084717,-0.004124820232391357,0.002321370238860254,3.181493123372396,-0.0581660270690918,0.3542410532633464
2010-07-11,94711.81591796875,299.0770378112793,-0.003022545948624611,0.004342496395111084,3.2183589935302734,-0.09176623821258545,0.36250559488932294
2010-07-12,94657.85432942708,298.47784360249835,-0.002466915175318718,0.005649441480635176,3.9516881306966147,0.30340580145517987,0.38552220662434894
2010-07-13,94637.53792317708,300.1189645131429,-0.004732703790068626,1.0745723216132319e-05,4.530706405639648,-0.7867501576741537,0.3473059336344401
2010-07-14,94551.00944010417,299.40228335062665,-0.003546983003616333,0.0007130205631256104,4.028390884399414,-1.1053492228190105,0.32921727498372394
